farm_id,region,crop_type,soil_moisture,soil_ph,temperature,rainfall,humidity,sunlight_hours,irrigation_method,yield_kg,ndvi,ndwi,fertilizer_type,pesticide_used,crop_disease_status
580,Central India,Wheat,41.27072892906737,5.7526365781613125,22.887912534266714,130.94974992372403,86.27570723969372,10.398024302743885,Drip,384.1873700004607,0.7694904949758901,0.3176979740750558,NPK,Yes,Healthy
581,South India,Maize,34.80592892674959,6.344776320074759,24.592620296942115,76.25073926694151,87.72372667324105,9.400105792657074,Sprinkler,351.58324417516843,0.6797997665975942,0.2347250037122075,Compost,Yes,Healthy
582,South India,Sugarcane,65.34168538050751,5.953855656880004,32.086061473439734,211.72744654105523,72.39134272849958,10.862753117939192,Flood,453.2911517633042,0.8719326359617117,0.4613356335854548,NPK,Yes,Diseased
583,West India,Sugarcane,67.86021877255146,6.86602077748444,31.2269231854469,216.54260700161643,53.94453400641864,8.323613170609995,Flood,453.661481937252,0.8896168561236121,0.4399295819548336,NPK,Yes,Diseased
584,North India,Maize,41.30068882818676,7.484577002979416,24.829607697005333,100.40288074961812,64.82782552238876,9.38410007272562,Sprinkler,355.13286214664794,0.7129139374281849,0.2631557714759224,Compost,Yes,Healthy
585,Central India,Rice,73.1666572966236,5.960230163271209,29.529706131136283,190.72681919860904,80.27793483172943,7.883784824997696,Flood,406.699205538182,0.8604278721350113,0.4401823397746341,Organic,No,Diseased
586,South India,Wheat,40.88797985649717,5.872848329830064,23.636444168253988,132.71227228101802,51.94316688250832,6.560648299111072,Drip,385.37214839094,0.7488095400493936,0.3280179689774478,NPK,Yes,Healthy
587,East India,Cotton,22.5045779598979,7.166807988328025,30.05581690479708,46.61761671035074,61.89613311074585,10.279164958270448,Manual,281.5164907155829,0.6088225321113953,0.1400623047081469,Urea,Occasional,Healthy
588,South India,Rice,69.12577171010561,7.433625343657368,29.431491457799424,179.5346207726133,76.41126187022026,8.521474798351386,Flood,427.1778143087722,0.8126267367346074,0.4439715344873647,Organic,No,Diseased
589,West India,Rice,73.1755833231715,6.719892384614944,30.001923012898533,171.0078181056959,84.50212269566111,10.05643508636622,Flood,453.9777542332088,0.8150795671713403,0.4626625845589632,Organic,No,Diseased
590,South India,Sugarcane,72.7198789810081,7.56106278668971,31.314827596769764,208.24305379919997,66.69399182581257,10.875384979464664,Flood,441.16870316234855,0.8922125623491285,0.4756823636402096,NPK,Yes,Diseased
591,West India,Cotton,24.53524510949112,6.696672671414292,28.351305577221293,42.43567099615623,81.24322460597274,7.339093553257954,Manual,288.6336371130729,0.5651409526195077,0.1187062483646359,Urea,Occasional,Healthy
592,East India,Cotton,25.25986525132985,7.69374040583633,29.995058483896536,44.88231153270733,76.78694979072412,7.879883468606597,Manual,284.31793484113285,0.598314854909499,0.1400205337707753,Urea,Occasional,Healthy
593,East India,Sugarcane,60.531582244327474,7.136527327136706,32.26260441612578,201.633725385838,75.2638352687665,8.900534413439683,Flood,450.0018539905041,0.8856101746075288,0.5319336262666587,NPK,Yes,Diseased
594,South India,Sugarcane,67.22887831508355,6.901650122897833,29.929977902611363,204.55726941802703,58.56337270693408,7.677779137829149,Flood,451.675587319806,0.8699171746789374,0.4825054647823782,NPK,Yes,Healthy
595,East India,Rice,72.5659789777276,6.193580552142354,28.789574629272703,161.80313259246392,49.72554501913129,9.515960114897826,Flood,428.0358348589886,0.8824597441281078,0.4450320645846928,Organic,No,Diseased
596,West India,Maize,35.20056178821442,6.196278979197312,23.869154490975127,100.4994779192099,64.26063765248203,9.978670680448792,Sprinkler,353.1288112561808,0.662409885966826,0.2582009032068958,Compost,Yes,Healthy
597,Central India,Wheat,45.20838109870127,7.377944872107497,24.209520177779154,115.95755129174076,55.84061780193792,10.04417130628057,Drip,379.317231587231,0.7554433691492854,0.3256587730072643,NPK,Yes,Healthy
598,East India,Rice,74.73946080331666,5.735889425876435,28.60232745690454,203.57275722888824,57.04020644921641,8.848964408728689,Flood,434.6394273372037,0.8210983922915659,0.4788109497010606,Organic,No,Diseased
599,West India,Rice,77.86308497332861,6.871730593280749,28.088656397561877,194.8821121648532,83.22229123742342,9.292106858189555,Flood,413.09242144639154,0.8394812646991687,0.4350312374908273,Organic,No,Diseased
600,West India,Sugarcane,64.68281909129281,6.645894505629409,31.27256032234532,215.12236159018943,80.74353244689257,8.331468417959863,Flood,458.6260362568636,0.8809418753563283,0.5089626656773438,NPK,Yes,Diseased
601,East India,Rice,76.03891295051717,6.517277791772339,29.294872117767884,200.3265261296329,54.299560922229965,9.166607983871463,Flood,422.8212385483132,0.811142465650139,0.4888790992076307,Organic,No,Diseased
602,West India,Cotton,26.848367911471144,5.868058302011718,29.40022035745851,54.21737553152031,71.63408273091625,8.830389653993954,Manual,274.52918327524435,0.5890603836810357,0.156839170326767,Urea,Occasional,Healthy
603,Central India,Rice,71.23885288076289,7.473417931399721,30.130170947034884,193.6229122240781,57.42472668453763,9.6206835565944,Flood,424.6446701042552,0.8236699267973727,0.451437306297095,Organic,No,Diseased
604,West India,Cotton,22.31196030306362,7.126815373591058,28.82519597876793,51.18736508865946,85.69340015548161,7.052075356029024,Manual,260.5259591109273,0.6097728359474266,0.1568176377055453,Urea,Occasional,Healthy
605,Central India,Wheat,40.77940457890353,5.796833150002262,21.655590476562924,111.47120077090771,70.1576780934368,10.201532452206372,Drip,377.7964407136612,0.7692965521890711,0.3343616933270866,NPK,Yes,Healthy
606,West India,Rice,68.33322787443412,6.519682302864132,30.67459055626027,187.98401858340503,68.76455011041747,9.96308786006026,Flood,425.3900034316511,0.8700734698462038,0.4966972170676168,Organic,No,Diseased
607,West India,Rice,73.30875937834548,6.635898901854223,29.864605741201448,172.2233424975617,63.6860342122874,6.986862650639042,Flood,419.6056831288577,0.8102509349264561,0.4655029217483635,Organic,No,Diseased
608,West India,Cotton,27.350358733988152,6.267542752786163,27.791581177921994,53.673845534797806,72.124619523836,8.895031211856976,Manual,282.4131888152665,0.5792247261872622,0.1428838457069343,Urea,Occasional,Healthy
609,Central India,Sugarcane,65.8187442115599,7.353405351338282,31.89629894116692,204.51139950895544,59.00403655517629,9.709486237646756,Flood,443.2429136110613,0.865286880904536,0.4900366289414283,NPK,Yes,Healthy
610,North India,Maize,41.34551769754604,5.714117696372381,25.18154314809136,88.39363549773756,82.65978116930862,6.978680347199475,Sprinkler,353.95722771205885,0.6542079358116419,0.3036597010070554,Compost,Yes,Healthy
611,Central India,Cotton,22.498854254046897,6.478862636765888,29.134998888012607,38.72775192043725,56.025565622041135,7.429898185196269,Manual,287.0373873661067,0.5920988720035658,0.1388329585111212,Urea,Occasional,Healthy
612,North India,Cotton,26.988435367160854,7.073637470585027,29.208149019906024,57.42869117512989,90.3621136898119,7.685393718432153,Manual,268.11499645038265,0.5894927793198363,0.1406532779431071,Urea,Occasional,Healthy
613,West India,Rice,70.55197733958708,6.757611545685435,28.924651331650324,175.54841088005608,62.3277709860577,7.32024749467191,Flood,417.7519517079221,0.8862482491294975,0.4790607411071397,Organic,No,Diseased
614,Central India,Wheat,45.87124632647558,6.394867316570893,22.673237621995906,130.49269714773135,87.77283590729758,9.340516071056848,Drip,374.831230138956,0.7266101626939714,0.3291869579573174,NPK,Yes,Healthy
615,West India,Maize,35.55153002317897,6.689606140206124,24.331554841891315,80.36448643651201,68.84335773741516,9.203938952315024,Sprinkler,353.03218282659134,0.6857813253646521,0.2686390114701506,Compost,Yes,Healthy
616,East India,Maize,36.43683396279036,7.2562399384347325,24.981800731833683,94.86611369964272,79.51315783403244,7.186614857636448,Sprinkler,343.05354772258875,0.6601276046711156,0.251690567336147,Compost,Yes,Healthy
617,North India,Wheat,36.34492308597135,6.448979148044603,21.86872651668121,106.40218353375856,90.09956668772664,6.723928342333461,Drip,368.139561025125,0.7469183006296781,0.3021940361936191,NPK,Yes,Healthy
618,Central India,Maize,38.43058513826391,6.54970277159325,24.78410499595274,81.35610456185631,60.51104169788208,7.367766904641438,Sprinkler,359.34702816850523,0.6632214086227726,0.2829788957922644,Compost,Yes,Healthy
619,Central India,Maize,37.456971365327234,7.176917429285263,24.76317821280738,80.53528767570823,61.76740384644194,7.016211353646951,Sprinkler,364.743798356292,0.6520777821534224,0.2969769796336943,Compost,Yes,Healthy
620,North India,Maize,38.42147647464405,6.134504467566583,24.58741890818832,105.81865529154484,82.72701005948359,7.35225124378454,Sprinkler,375.29212244072033,0.6919027513209794,0.2758950849450807,Compost,Yes,Healthy
621,North India,Rice,74.0134025805853,6.023087351026136,29.3267355326396,193.51415221433683,60.55807729843112,8.465962532414968,Flood,419.415166888369,0.828517533646224,0.5071428621642082,Organic,No,Diseased
622,West India,Maize,39.71861692647336,5.87261964343964,24.486946358748064,101.41681067642196,66.5109629850089,8.174646293828465,Sprinkler,354.350255174416,0.6964641153747793,0.2833660907588827,Compost,Yes,Healthy
623,North India,Sugarcane,71.37573799201496,5.819571598867243,31.662478959113447,212.743475232019,85.9631597699253,9.920299119117972,Flood,444.9469407974602,0.8519895432199176,0.4914084304015041,NPK,Yes,Diseased
624,South India,Cotton,25.71308748275881,7.053826746602623,29.56979257869752,45.32802792522247,75.71578999600628,10.43899283190459,Manual,272.5917199118896,0.591875890054075,0.1572529596270443,Urea,Occasional,Healthy
625,South India,Cotton,30.068433121790896,5.921991038669484,28.231130411163495,36.66078450349096,79.836120107068,9.7170019767989,Manual,290.2168086804544,0.6109531400146465,0.1391502464049692,Urea,Occasional,Healthy
626,North India,Sugarcane,67.84204937622786,6.833221973870042,30.63839219329902,214.86940968667147,76.80220594474821,10.247511712805675,Flood,452.54845954282894,0.8879570963633526,0.4864822902129317,NPK,Yes,Diseased
627,North India,Maize,33.890995280878606,7.647049471918372,25.73354032499171,89.7208184877317,55.80168388261717,7.766280869876629,Sprinkler,365.9256870671576,0.6946732930672733,0.2454631777679916,Compost,Yes,Healthy
628,South India,Sugarcane,68.97203839687849,6.039068523017393,32.59438914196985,204.52198683269688,65.06632700870615,10.153675581188653,Flood,454.5398239717131,0.8972728959645506,0.4954186440952298,NPK,Yes,Diseased
629,North India,Maize,43.64209000777301,7.46461496348296,24.48666614616845,103.78049290863108,68.68859300846577,10.77205736741464,Sprinkler,365.4059523382852,0.6724104501602615,0.3019082558841028,Compost,Yes,Healthy
630,East India,Maize,37.01525298394419,6.329628121707263,24.17394331898965,86.09489876703499,54.79126707031832,9.654586755235108,Sprinkler,340.1479784358497,0.6965874345417682,0.3050471531579801,Compost,Yes,Healthy
631,South India,Rice,76.8901357936094,6.333098010238967,29.527662729208323,179.6803508753105,64.93136901154244,8.898662703638598,Flood,428.8455234593254,0.8322738170677436,0.4645470366621515,Organic,No,Diseased
632,West India,Maize,37.04934666632874,7.148247404743364,25.20952034912529,103.09928153005336,73.5111312940877,9.471854235470117,Sprinkler,342.60841223885853,0.6390104477629901,0.3001598975609352,Compost,Yes,Healthy
633,West India,Cotton,28.65487894594239,7.5853066874335315,28.76604201706864,52.34301922598399,67.15630716119364,8.79086864268436,Manual,274.5345606149124,0.5669571470643483,0.1065112650986482,Urea,Occasional,Healthy
634,East India,Wheat,40.85983125298376,5.979671329579811,23.933553721213805,123.65812467162866,57.86181562675954,8.508255168471171,Drip,368.3800717260127,0.7264039774901206,0.3306436227917124,NPK,Yes,Healthy
635,Central India,Sugarcane,68.71416529000716,6.123503550491559,31.7224931022246,222.55941506827816,88.99862256019847,9.061309603859,Flood,454.7621954224769,0.8719023925439994,0.4553133891138511,NPK,Yes,Diseased
636,East India,Cotton,23.659038467212213,6.689266337251436,28.502083918238668,37.81972703650648,68.27552718446128,10.552414094935347,Manual,287.9284502212951,0.6294518638515978,0.1414753081257799,Urea,Occasional,Diseased
637,North India,Rice,68.16720752496843,6.3060408820120575,30.117847677226603,173.93269259714893,57.5064250482428,8.793888373445967,Flood,427.6077310737479,0.8233752749780031,0.4544171446932148,Organic,No,Diseased
638,North India,Wheat,45.301000245330144,7.275817790209893,22.02415536561224,134.75714505347457,82.60994774780507,10.901287793308637,Drip,397.3559935993144,0.7197512357359821,0.2845436382155671,NPK,Yes,Healthy
639,West India,Wheat,45.254553907558446,6.884047327545484,23.3196098602754,101.71363059576744,78.87811204274678,7.4219308985582035,Drip,364.2191600987128,0.750397696152496,0.3090460300305113,NPK,Yes,Healthy
640,East India,Maize,34.520268599623314,6.624717267449865,25.03896109199772,105.74652883608712,64.00563730441469,8.332839293149041,Sprinkler,363.5820730161352,0.7135300004407374,0.261742684662417,Compost,Yes,Healthy
641,East India,Sugarcane,67.85741163000192,6.392980686669341,31.632943136419545,197.8929129953679,62.40966868593459,8.79430891145506,Flood,456.7054623217816,0.8790517779718459,0.5220430515061649,NPK,Yes,Diseased
642,North India,Rice,69.98235616413633,6.381273945686308,29.44346918708713,188.95837512937655,88.65252351059894,9.88116542558354,Flood,420.97612497588347,0.7855676896863868,0.4698820802616527,Organic,No,Diseased
643,West India,Rice,76.7137568132076,7.631246831098905,29.939540531062303,172.7141594934443,80.32802420153003,7.767475605424744,Flood,415.3609780499585,0.8367425289102383,0.4220420066669383,Organic,No,Healthy
644,North India,Wheat,49.22044078893628,6.78608526037289,24.203544498186293,121.10530238493124,55.731195784665935,7.055300503706046,Drip,366.09922819925407,0.7688017720932873,0.3092640097600309,NPK,Yes,Healthy
645,South India,Sugarcane,68.14652870115157,7.671530712056698,29.91170697386884,229.7381539290738,70.27233261739845,6.911701523359659,Flood,434.1025827037159,0.8752577121988322,0.4771005768305317,NPK,Yes,Healthy
646,East India,Maize,37.80319113013893,6.804442561457905,25.085482752605703,78.31714196628614,68.79690482855786,6.866002411599212,Sprinkler,340.32048863765374,0.7000162575691115,0.2762504495193882,Compost,Yes,Healthy
647,North India,Rice,72.86036876778562,6.861770244810257,30.68090361290017,194.91457203372693,56.44828815269853,10.581376462094823,Flood,417.4436802410048,0.8718261492462401,0.4397840656148346,Organic,No,Diseased
648,North India,Maize,34.89759487622432,6.687010199304728,26.36785202380541,113.9874424974655,55.9575040038531,9.00797449081648,Sprinkler,367.9188504976541,0.7097900546648918,0.3075884670971311,Compost,Yes,Healthy
649,South India,Sugarcane,69.98371534914784,7.687673331033588,31.172141275266213,223.3745285263855,66.43121113134139,8.414352651896422,Flood,441.9146492862365,0.8630790897523896,0.5078197330264196,NPK,Yes,Diseased
650,East India,Cotton,25.92105723948835,6.446999381437835,28.52746499986926,39.5231449639803,52.45695891944827,7.278163112338209,Manual,277.06052136712776,0.6267339273633584,0.1175132127595902,Urea,Occasional,Healthy
651,Central India,Wheat,40.63176851716743,7.13945683032268,21.77659236783147,112.23178459081508,85.59980997780949,10.420084405544234,Drip,371.25415561040495,0.7224763818881984,0.3388660620676642,NPK,Yes,Healthy
652,Central India,Rice,70.12441031957655,7.378216162130091,30.57390377106003,194.24274149294976,78.19089899730744,10.914806566264163,Flood,430.04432719126544,0.8658304576673281,0.4306024182753131,Organic,No,Diseased
653,Central India,Wheat,37.878702816689255,5.717381485088727,22.357510205684356,126.55577282846744,82.83396966825971,8.215708492297235,Drip,379.9611427660252,0.7298171333015034,0.3075796269924686,NPK,Yes,Healthy
654,South India,Rice,73.60079633386782,6.982321931662404,31.000423829253588,199.28024211238636,84.99546551753144,8.552080053035391,Flood,407.27060841991886,0.7977544833845579,0.4505266214855121,Organic,No,Diseased
655,East India,Wheat,42.73084436854619,6.9449127858309385,24.354838453818463,132.3049248643671,70.47726002278897,7.065882651372259,Drip,361.47547889452034,0.7532930683506052,0.3129874187941411,NPK,Yes,Diseased
656,West India,Sugarcane,63.91753131254036,6.293952655553453,31.549247150982858,221.0382513378488,54.81249802013459,9.747421167976428,Flood,429.3960620302754,0.8972595624554547,0.5111286412123209,NPK,Yes,Diseased
657,North India,Rice,73.86648478914101,7.0177646704672005,29.761580661851628,177.59717977307915,73.3490038515499,7.948467536186342,Flood,433.72696923629,0.8308746054841312,0.4646598865635023,Organic,No,Diseased
658,South India,Rice,73.5331829435837,7.464865561476087,29.67938546125497,170.4673397472348,62.05628071600897,8.043233427032227,Flood,433.6281777668568,0.8364738358242857,0.4614880890991829,Organic,No,Diseased
659,South India,Wheat,50.22260903322642,6.520503100671487,23.723115803503752,121.3190358185411,52.86601971860068,7.152650709313389,Drip,367.2251516603834,0.7584587198648413,0.3135895374444142,NPK,Yes,Healthy
660,East India,Rice,74.18889634338538,5.786069448143022,29.289117055123263,185.02863032779035,60.58453412405143,10.751208364327011,Flood,422.51636484343976,0.8531441200125182,0.4583079616313298,Organic,No,Diseased
661,West India,Sugarcane,68.49168018974528,5.910361513948072,31.713555761349856,209.8228294439613,71.05785757700664,10.847851113370565,Flood,449.3749509639131,0.8872605048717951,0.4904036432395374,NPK,Yes,Diseased
662,Central India,Sugarcane,72.32377599330464,6.032032372997563,32.01134403239693,211.21975052784904,63.6680869800926,8.783970625488704,Flood,443.64695655679054,0.863342071643109,0.5210268701767012,NPK,Yes,Diseased
663,Central India,Rice,75.36136577525876,7.333419003472171,30.430330589956487,181.64049661651447,78.99624568269729,8.902077151227797,Flood,431.941601520778,0.8639139667023721,0.4352839116606574,Organic,No,Healthy
664,East India,Sugarcane,66.43841939024246,7.467099923505033,30.346045988853515,200.53784596970044,71.03234760152256,6.5011311507310365,Flood,436.0702675498468,0.8911545528568253,0.4559399600681957,NPK,Yes,Diseased
665,South India,Rice,72.71276244084476,7.4563223734791375,30.91357087742549,175.7958977972008,83.66860778501645,9.367854263775698,Flood,448.1405342218427,0.8255822670301595,0.4948142673979693,Organic,No,Diseased
666,West India,Rice,70.31458169623698,6.071928298704397,31.269981622306936,177.1014369366803,62.308904366203386,7.000337893358751,Flood,411.5778789748919,0.8252419764821924,0.4562057871344986,Organic,No,Diseased
667,South India,Sugarcane,71.2680254455973,6.516831118302535,30.867291229996543,207.8062311788377,77.50360921720753,7.412506524289632,Flood,442.0728665420336,0.8786749113667441,0.4997587899317347,NPK,Yes,Diseased
668,Central India,Maize,35.93720772783816,6.914907721719835,25.18361172827252,86.61874034466794,61.94506870528376,8.921399098899643,Sprinkler,352.64653477760254,0.6747484405618696,0.2986528178807372,Compost,Yes,Healthy
669,North India,Cotton,23.364259825439465,6.384073701548379,28.41532856810221,47.53354521191677,65.25204147112828,8.808903079418709,Manual,285.4925742963894,0.5880229625384503,0.119438615054363,Urea,Occasional,Healthy
670,South India,Maize,42.6035657614684,7.0292574280472575,24.59908526877269,103.8716405725435,67.15772039658191,10.204997867779468,Sprinkler,362.73789773600265,0.6988669335976428,0.2860751970550302,Compost,Yes,Healthy
671,East India,Maize,37.31755208733516,7.51858115049411,25.373053233893447,101.0085537591558,72.7439411576634,9.686935230904396,Sprinkler,365.606159501651,0.6714743552510534,0.3019720948653225,Compost,Yes,Healthy
672,North India,Cotton,25.021904930162822,5.943559736814403,28.54504849561334,52.10586283107418,68.69849432110824,7.752642434700687,Manual,274.2610300038745,0.6055814748737316,0.142175688057895,Urea,Occasional,Healthy
673,East India,Sugarcane,71.62494885609956,6.38635463061271,29.33437353564711,211.8491411610446,55.40167479799266,10.842438441283935,Flood,438.3816579955864,0.8886937021431909,0.4748059340771422,NPK,Yes,Diseased
674,North India,Cotton,26.06178846104123,7.814515850572816,28.582073215420756,54.09285338797344,51.43189769750988,7.188858411544669,Manual,278.9350266540737,0.5817106948655667,0.1551119733404954,Urea,Occasional,Healthy
675,North India,Wheat,43.67393438582876,7.054711679878354,20.718306839051976,126.1176893702698,57.45478256789772,11.107079983997515,Drip,386.0975114880621,0.7392713990505075,0.3295572783441041,NPK,Yes,Healthy
676,East India,Cotton,26.942925501316758,7.5402961327836,29.240048400017688,63.99992129062847,73.86716126586921,10.913240016408963,Manual,276.3425929241703,0.5901972227691458,0.1676396711475409,Urea,Occasional,Healthy
677,North India,Maize,38.95670283639645,7.539139850795602,24.316880296071144,85.38024817891527,60.13243024715312,10.655593374597816,Sprinkler,335.2684691496788,0.7039739739180192,0.3050779587262603,Compost,Yes,Healthy
678,West India,Maize,33.73844591925093,7.135681763422649,24.63381806059979,100.32763531069592,67.86031143232769,10.921813591813551,Sprinkler,347.36197473174013,0.6985801370283101,0.3002020632420073,Compost,Yes,Healthy
679,South India,Rice,68.27596094755158,7.563419896817268,30.074198384888085,190.44320056123496,81.58755226471033,10.151936061347428,Flood,423.3417451365369,0.8453955168581699,0.4685437977868935,Organic,No,Diseased
680,West India,Cotton,25.09904578281093,7.6432675047663166,28.795571427621223,48.36221284887583,62.97713425706182,6.897820473082444,Manual,269.4672619936446,0.6006972180913851,0.1121597754510209,Urea,Occasional,Healthy
681,Central India,Sugarcane,67.03441949463206,7.324352446986858,31.58031364738853,213.5062739084524,68.53951650289642,7.790694560761313,Flood,446.6257850843211,0.8838143693612677,0.5073909387942777,NPK,Yes,Diseased
682,East India,Sugarcane,74.50701081099858,6.073898624513699,29.82505294371639,200.90018001017717,87.39331446261578,10.377512298522388,Flood,463.6378490952638,0.879081293966082,0.5065017110371888,NPK,Yes,Diseased
683,North India,Rice,74.0240742334958,5.945074879403927,31.031273573748805,198.48581385655373,62.27930806515485,9.691926938431406,Flood,422.4454725345183,0.8478371005539619,0.4686289834925263,Organic,No,Diseased
684,West India,Maize,39.57852203918556,6.4745037216111525,23.891781003816988,93.98676644643892,76.40148803024256,7.329926086165476,Sprinkler,369.8171281401536,0.6889058324210008,0.2533774583694996,Compost,Yes,Healthy
685,West India,Rice,79.21694369952382,6.410929984896204,29.085169901310092,162.80830007528493,68.66372464398498,9.020598405359245,Flood,415.7109737952966,0.8580857871721246,0.4407799535604266,Organic,No,Diseased
686,West India,Cotton,24.2522444293024,6.906550491279697,30.086058812638477,61.877022246214224,60.55330024862074,10.53139415805806,Manual,282.4549495013194,0.5750303228608331,0.1609413588460465,Urea,Occasional,Healthy
687,North India,Cotton,20.637286785030145,6.368790113471704,29.144626408515723,57.33317378255063,56.58602887487395,8.80997716856024,Manual,278.0630205670494,0.60157932349342,0.1104270694746024,Urea,Occasional,Healthy
688,South India,Wheat,46.72109358255129,6.051244286041255,21.022630646510496,121.38184647629298,57.7102601818626,9.807051366912452,Drip,381.8372066655777,0.7734056649279706,0.2922518670959002,NPK,Yes,Healthy
689,South India,Sugarcane,70.17821963729195,5.886859014649258,30.676585099024727,195.09071299341755,63.02695874772662,6.948167477165384,Flood,442.0860426730771,0.8957326761557985,0.5207846716934742,NPK,Yes,Diseased
690,Central India,Wheat,46.21287934026628,7.38116561426374,24.10516630876121,118.5233342646678,52.80845556484939,7.788507993514912,Drip,366.5534163756826,0.7508053992679513,0.3461372179785091,NPK,Yes,Healthy
691,North India,Rice,72.54008018830696,6.088760761662843,29.966058670473597,158.78958437535886,81.87946607766409,10.23905982713809,Flood,430.7025436298017,0.8085797362178194,0.4115414595041274,Organic,No,Diseased
692,West India,Wheat,41.59346579735155,6.3293931283839,23.427933099535657,127.17471086130608,85.29002447617057,9.370936342912882,Drip,376.84450403263367,0.7248564530116847,0.2860699516103443,NPK,Yes,Healthy
693,North India,Cotton,26.52627821756044,6.376173710564338,27.935157895188905,37.99583302326056,77.99112653594872,9.398187987978089,Manual,272.14211909841885,0.5802862029915554,0.1141874627998116,Urea,Occasional,Healthy
694,East India,Cotton,24.3667118519029,6.323440408829208,28.017890214890624,58.307009384217714,79.47754410474553,8.799578797058837,Manual,278.7556505936359,0.6312368389777224,0.1680363256453731,Urea,Occasional,Healthy
695,North India,Maize,39.10218310048465,5.889793729201001,27.0558478760535,105.44239908656714,60.42332305673897,10.227076244584277,Sprinkler,348.77926883567386,0.6906959746168656,0.2914185913799309,Compost,Yes,Healthy
696,West India,Wheat,47.38511917203802,6.878972939485834,21.81203258027743,120.7197257867832,75.90224168486952,9.575124698050598,Drip,370.1464746948158,0.750083139381342,0.3198879752008313,NPK,Yes,Healthy
697,East India,Rice,73.0062168293089,7.516462025925073,29.192537125242417,199.1560934082892,66.94557367065002,9.371157188213244,Flood,418.91062582910206,0.8037181768213897,0.4313059477243751,Organic,No,Diseased
698,South India,Sugarcane,69.37338661015067,7.225322782504787,31.72805908386755,207.40466796448067,83.9864652980787,9.780047685644288,Flood,438.0422263891157,0.8874248351009701,0.4800108759197062,NPK,Yes,Diseased
699,South India,Sugarcane,67.79271804871163,6.45854143178573,30.991206120581968,204.51137483515265,66.6684987111122,7.178890532810787,Flood,454.0259517608886,0.8713495029119782,0.4872905144290452,NPK,Yes,Diseased
700,South India,Maize,42.44880562768366,7.070431586532396,23.807648506539,104.04716720663846,84.87949907674947,7.794133203410584,Sprinkler,340.23186880299863,0.691618362861627,0.2640883646976085,Compost,Yes,Healthy
701,West India,Sugarcane,63.89460764093577,6.68806810449729,30.78967020920674,218.5386268798813,51.42881966921452,7.348593109248573,Flood,451.7026203012438,0.8928630715024716,0.5059473354435025,NPK,Yes,Diseased
702,East India,Rice,69.31805968751343,6.116959917622222,30.296893028967443,182.0711511415319,54.30327589324741,7.863072961659015,Flood,415.63950567927566,0.8239494047597822,0.4778710798206725,Organic,No,Diseased
703,South India,Wheat,49.87269115977876,5.745456189786378,23.03520393924085,132.5670180020592,86.68596821221625,8.049130977816798,Drip,387.2349698870528,0.7704896059415793,0.3163519686900224,NPK,Yes,Healthy
704,South India,Maize,42.35391479260808,6.2504546838647554,25.152668429853925,84.24458004011984,68.6574848317463,8.6762136667929,Sprinkler,353.7578525305345,0.6843137061729225,0.2822489161906007,Compost,Yes,Healthy
705,Central India,Rice,75.42863562369398,7.107748465736235,29.18568373235321,189.4785194030821,54.03045830313449,7.549316799671995,Flood,409.9284983359821,0.8643593259688186,0.4659590161353029,Organic,No,Diseased
706,West India,Sugarcane,73.50721745083412,7.288186781321321,31.031925491017088,222.6842303680244,61.02336080851138,10.52887804228258,Flood,445.4717980596692,0.862709688695974,0.4960476561244981,NPK,Yes,Diseased
707,West India,Wheat,45.61445623249816,5.59433600504036,22.469129224504048,124.24169019271515,70.59076589711938,7.46926208724277,Drip,378.2072564787453,0.7451926048152082,0.3270857799195519,NPK,Yes,Healthy
708,South India,Wheat,41.31083734211579,6.70372793524716,22.83763462806825,114.01082367691016,73.48566727024925,8.604929581542565,Drip,370.5361224950606,0.7674845731065436,0.2924661347060929,NPK,Yes,Healthy
709,North India,Maize,34.01157550419506,6.971814824890684,24.97703632836843,87.02506436323594,75.87252495140086,7.995787299826542,Sprinkler,355.4869075158784,0.6821175570222276,0.2806238559979697,Compost,Yes,Healthy
710,West India,Cotton,25.070067659987213,7.263561152596588,29.315196810522608,49.01473925734449,52.37275011711827,7.553085359269964,Manual,270.7641896201719,0.5943698706139026,0.1882107250089905,Urea,Occasional,Healthy
711,South India,Cotton,25.58244571260765,5.635341163760604,28.625673997909477,58.15000130129004,61.48541852556155,10.432716337993869,Manual,300.9375342807395,0.5861986239813677,0.152365186776111,Urea,Occasional,Healthy
712,Central India,Wheat,50.84454830322752,7.308268809990336,22.81649211846997,108.64928945732912,55.183617247954494,9.547618786478932,Drip,375.4711474299144,0.7526388458564335,0.3559738699665288,NPK,Yes,Healthy
713,West India,Maize,37.57080315054398,5.577006976580597,24.38335488452381,103.74124817271448,62.62835323432017,8.04496174126758,Sprinkler,364.7794338837965,0.6741736299277602,0.2801889913457961,Compost,Yes,Healthy
714,Central India,Rice,73.87823002450762,7.400145407480056,29.998697689259053,192.0741236887736,76.25898073277148,9.359758474611,Flood,412.532123039957,0.8306513501304809,0.4352085619660187,Organic,No,Diseased
715,West India,Wheat,46.264171973241005,7.223438531466554,21.05138414344251,119.91715692745562,59.401903732228334,8.267420280647997,Drip,383.334530929677,0.7820267119897361,0.3262879042295034,NPK,Yes,Healthy
716,Central India,Wheat,48.5342729972256,6.7963649469507565,21.725482382251883,121.06674555289752,69.77916990763369,7.812388025331362,Drip,387.9294144960202,0.7664922727855001,0.3479898212326755,NPK,Yes,Healthy
